mode,n_blocks,ell,lambda_bits,r,run_index,input_seed,fixture_secret_seed,warmups_before_measurement,elapsed_ns,elapsed_ms,success,post_ke_records,wire_bytes,timing_scope,timer,process
RELEASE,1,4,2,1,19,2026090510,2046092529,5,5871200,5.8712,True,10,7953,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
RELEASE,1,4,2,1,20,2026090501,2046092521,5,6121200,6.1212,True,10,7953,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
RELEASE,1,4,2,1,21,2026090502,2046092523,5,6222600,6.2226,True,10,7953,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
RELEASE,1,4,2,1,22,2026090503,2046092525,5,5984600,5.9846,True,10,7953,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
RELEASE,1,4,2,1,23,2026090504,2046092527,5,5873100,5.8731,True,10,7953,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
RELEASE,1,4,2,1,24,2026090505,2046092529,5,5873200,5.8732,True,10,7953,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
RELEASE,1,4,2,1,25,2026090506,2046092531,5,6496900,6.4969,True,10,7953,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
RELEASE,1,4,2,1,26,2026090507,2046092533,5,6394500,6.3945,True,10,7953,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
RELEASE,1,4,2,1,27,2026090508,2046092535,5,6231500,6.2315,True,10,7953,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
RELEASE,1,4,2,1,28,2026090509,2046092537,5,5847900,5.8479,True,10,7953,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
RELEASE,1,4,2,1,29,2026090510,2046092539,5,6056700,6.0567,True,10,7953,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,0,2026090501,2046093501,5,11985300,11.9853,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,1,2026090502,2046093503,5,12108000,12.108,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,2,2026090503,2046093505,5,12366600,12.3666,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,3,2026090504,2046093507,5,12496100,12.4961,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,4,2026090505,2046093509,5,12109800,12.1098,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,5,2026090506,2046093511,5,11851500,11.8515,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,6,2026090507,2046093513,5,12295200,12.2952,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,7,2026090508,2046093515,5,12561700,12.5617,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,8,2026090509,2046093517,5,12660100,12.6601,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,9,2026090510,2046093519,5,12384600,12.3846,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,10,2026090501,2046093511,5,12086200,12.0862,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,11,2026090502,2046093513,5,12450400,12.4504,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,12,2026090503,2046093515,5,11987300,11.9873,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,13,2026090504,2046093517,5,12077200,12.0772,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,14,2026090505,2046093519,5,12424600,12.4246,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,15,2026090506,2046093521,5,12837000,12.837,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,16,2026090507,2046093523,5,13179800,13.1798,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,17,2026090508,2046093525,5,13086000,13.086,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,18,2026090509,2046093527,5,13711100,13.7111,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,19,2026090510,2046093529,5,12596200,12.5962,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
